"","Accuracy","MacroF1","PondF1","MCC","Kappa","Prec-1","Prec0","Prec1","Recall-1","Recall0","Recall1","F1-1","F10","F11"
"59",0.820842255531763,0.803659161233735,0.821687697345691,0.715509470543397,0.714499704067789,0.730263157894737,0.733485193621868,0.9209726443769,0.86046511627907,0.709251101321586,0.879535558780842,0.790035587188612,0.721164613661814,0.89977728285078
"60",0.815845824411135,0.8041374332396,0.816343932223567,0.715122220693043,0.714818610662053,0.755952380952381,0.732181425485961,0.913621262458472,0.819354838709677,0.718220338983051,0.888529886914378,0.786377708978328,0.725133689839572,0.900900900900901
"61",0.788722341184868,0.776661528516759,0.789580824288307,0.668329293266554,0.667261488295066,0.74468085106383,0.666666666666667,0.894819466248038,0.862676056338028,0.662100456621005,0.839469808541974,0.799347471451876,0.664375715922108,0.866261398176292
"62",0.7994289793005,0.786288094621428,0.800809371187672,0.681360052501538,0.680570926900196,0.758278145695364,0.677927927927928,0.900763358778626,0.848148148148148,0.690366972477064,0.848920863309353,0.800699300699301,0.684090909090909,0.874074074074074
"63",0.800856531049251,0.786955079922957,0.801264692636525,0.688636859575424,0.688508377813656,0.786350148367952,0.67612293144208,0.890795631825273,0.822981366459627,0.67612293144208,0.870426829268293,0.804248861911988,0.67612293144208,0.880493446414803
"64",0.817987152034261,0.804235702696306,0.818936154966518,0.712493923690559,0.711802345561294,0.749174917491749,0.725877192982456,0.91588785046729,0.850187265917603,0.718004338394794,0.87369985141159,0.796491228070175,0.721919302071974,0.894296577946768
"65",0.790863668807994,0.782406459450032,0.793378328590354,0.674457938047874,0.672696176340434,0.74375,0.670146137787056,0.911960132890365,0.853046594982079,0.703947368421053,0.824324324324324,0.79465776293823,0.686631016042781,0.865930599369085
"66",0.7994289793005,0.783848688689207,0.801639932053497,0.682446737375402,0.680423643784642,0.743827160493827,0.658018867924528,0.918836140888208,0.882783882783883,0.678832116788321,0.836820083682008,0.807370184254606,0.668263473053892,0.875912408759124
"67",0.800856531049251,0.780695675458648,0.80305444392689,0.685559556772019,0.684707618966957,0.745398773006135,0.659574468085106,0.920245398773006,0.820945945945946,0.680487804878049,0.863309352517986,0.781350482315113,0.669867947178872,0.89086859688196
"68",0.822983583154889,0.81102451701158,0.824894789057041,0.721567811554268,0.720505048554936,0.789968652037618,0.699095022624434,0.925,0.865979381443299,0.732227488151659,0.86046511627907,0.826229508196721,0.715277777777778,0.891566265060241
"69",0.802284082798001,0.787318739176497,0.803171940506307,0.690328582596568,0.690105630653651,0.7601246105919,0.689887640449438,0.902362204724409,0.805280528052805,0.694570135746606,0.873475609756098,0.782051282051282,0.692220969560316,0.887683965917893
"70",0.82441113490364,0.814672747373899,0.82439120244665,0.727669731573575,0.726841493310253,0.773638968481375,0.743055555555556,0.909677419354839,0.882352941176471,0.713333333333333,0.874418604651163,0.824427480916031,0.727891156462585,0.891699604743083
"71",0.802997858672377,0.791724274382952,0.80407649515292,0.692087251670327,0.69109142487831,0.748484848484849,0.701123595505618,0.904153354632588,0.857638888888889,0.699551569506726,0.848575712143928,0.799352750809061,0.7003367003367,0.875483372003093
"72",0.813704496788009,0.792519678493714,0.815558157363505,0.701218025127572,0.700560618170383,0.75503355704698,0.682352941176471,0.921828908554572,0.824175824175824,0.702179176755448,0.874125874125874,0.788091068301226,0.692124105011933,0.897343862167983
"73",0.826552462526767,0.810117499531899,0.827276205146483,0.723817570754029,0.723291312087001,0.801829268292683,0.695214105793451,0.915680473372781,0.876666666666667,0.69873417721519,0.876770538243626,0.837579617834395,0.696969696969697,0.895803183791606
"74",0.80728051391863,0.792230059305586,0.806970626758208,0.69897537254878,0.698092877922638,0.736686390532544,0.719339622641509,0.902973395931142,0.849829351535836,0.674778761061947,0.879573170731707,0.789223454833597,0.69634703196347,0.891119691119691
"75",0.801570306923626,0.791769190665623,0.803840064576497,0.691088592140935,0.690290967992805,0.778135048231511,0.681818181818182,0.909240924092409,0.806666666666667,0.728476821192053,0.850308641975309,0.792144026186579,0.704375667022412,0.878787878787879
"76",0.819414703783012,0.804738925418481,0.82094196757751,0.713123849728008,0.712367718266382,0.767441860465116,0.707207207207207,0.919207317073171,0.849264705882353,0.723502304147465,0.867625899280576,0.806282722513089,0.715261958997722,0.892672094744634
"77",0.809421841541756,0.79413420978821,0.810998918223018,0.698700771136801,0.698007204548133,0.762820512820513,0.687927107061503,0.913846153846154,0.838028169014085,0.703962703962704,0.863372093023256,0.798657718120805,0.695852534562212,0.887892376681614
"78",0.817987152034261,0.808183487769045,0.817954482938776,0.71601616841024,0.715476582995255,0.793002915451895,0.714622641509434,0.900630914826498,0.880258899676375,0.69815668202765,0.867781155015198,0.834355828220859,0.706293706293706,0.88390092879257
"79",0.800142755174875,0.78460870162689,0.800840097963932,0.686014552938663,0.685343292489244,0.760355029585799,0.673076923076923,0.902627511591963,0.850993377483444,0.666666666666667,0.860088365243004,0.803125,0.669856459330143,0.880844645550528
"80",0.792291220556745,0.774600394105345,0.794114347759693,0.674826128871202,0.673561501025698,0.701219512195122,0.68314606741573,0.917197452229299,0.827338129496403,0.674057649667406,0.857142857142857,0.759075907590759,0.678571428571429,0.886153846153846
"81",0.798001427551749,0.783995042505054,0.798626721580381,0.67805727639571,0.677356274977479,0.75974025974026,0.675294117647059,0.893712574850299,0.860294117647059,0.670560747663551,0.851640513552068,0.806896551724138,0.672919109026964,0.872169466764061
"82",0.803711634546752,0.785192037359423,0.805337510685579,0.690591137012745,0.689698247603523,0.736196319018405,0.681498829039813,0.91820987654321,0.833333333333333,0.684705882352941,0.864825581395349,0.781758957654723,0.683098591549296,0.890718562874251
"83",0.805139186295503,0.794498766103548,0.80568125972497,0.695801664972054,0.695051593736994,0.749235474006116,0.713968957871397,0.900481540930979,0.853658536585366,0.698481561822126,0.859111791730475,0.798045602605863,0.706140350877193,0.879310344827586
"84",0.804425410421128,0.792914300181032,0.804419964081589,0.696537748731633,0.695597562078038,0.734513274336283,0.722595078299776,0.902439024390244,0.852739726027397,0.684322033898305,0.8712715855573,0.789223454833597,0.702937976060936,0.886581469648562
"85",0.805852962169879,0.793671987919054,0.80667059550058,0.694228914636518,0.693799527206517,0.774603174603175,0.690045248868778,0.900621118012422,0.844290657439446,0.693181818181818,0.863095238095238,0.80794701986755,0.691609977324263,0.88145896656535
"86",0.827266238401142,0.814264511125835,0.827520521388144,0.729663387113471,0.728930559653074,0.78134110787172,0.725961538461538,0.917445482866044,0.881578947368421,0.707259953161593,0.87910447761194,0.828438948995363,0.716488730723606,0.897865853658537
"87",0.796573875802998,0.786205251252452,0.797743984867667,0.68400542229599,0.683492478205106,0.753799392097264,0.690322580645161,0.901153212520593,0.823920265780731,0.696312364425163,0.856025039123631,0.787301587301587,0.693304535637149,0.87800963081862
"88",0.811563169164882,0.798137728357094,0.813229002454371,0.70447331882887,0.703307968869573,0.75,0.701123595505618,0.920886075949367,0.858657243816254,0.710706150341686,0.857142857142857,0.800658978583196,0.705882352941177,0.887871853546911
"89",0.812990720913633,0.806341258028434,0.813521147207132,0.706634827911737,0.705843038072067,0.78816199376947,0.711409395973154,0.897314375987362,0.887719298245614,0.713004484304933,0.847761194029851,0.834983498349835,0.712206047032475,0.871834228702993
"90",0.812276945039258,0.803000682071935,0.814453581436756,0.709520505008592,0.707800488184755,0.761764705882353,0.698481561822126,0.928333333333333,0.872053872053872,0.72686230248307,0.842662632375189,0.813186813186813,0.712389380530974,0.883425852498017
"91",0.786581013561742,0.773244513123631,0.786675628900277,0.665312780540404,0.664523316045578,0.738738738738739,0.674473067915691,0.886115444617785,0.848275862068966,0.65158371040724,0.849028400597907,0.789727126805779,0.66283084004603,0.867175572519084
"92",0.812276945039258,0.802157716644546,0.813020326719314,0.703483034318451,0.702944410763118,0.771523178807947,0.713347921225383,0.901869158878505,0.856617647058823,0.713347921225383,0.861607142857143,0.81184668989547,0.713347921225383,0.881278538812785
"93",0.810135617416131,0.790938482902035,0.811863300070924,0.696397191863203,0.695897299057253,0.74468085106383,0.697368421052632,0.91553544494721,0.801526717557252,0.717832957110609,0.872126436781609,0.772058823529412,0.707452725250278,0.893303899926416
"94",0.821556031406138,0.809917083880374,0.821813540282473,0.716633197882693,0.716181196730796,0.783606557377049,0.723502304147465,0.903323262839879,0.869090909090909,0.712018140589569,0.872992700729927,0.824137931034483,0.717714285714286,0.887899034892353
"95",0.793718772305496,0.78173365297062,0.795648359104778,0.675625303088055,0.675008789208297,0.784810126582278,0.653932584269663,0.8953125,0.826666666666667,0.687943262411348,0.845132743362832,0.805194805194805,0.670506912442396,0.869499241274658
"96",0.82441113490364,0.811289348564511,0.823771012182505,0.727288671333068,0.726223726228492,0.770718232044199,0.733333333333333,0.913249211356467,0.891373801916933,0.685912240184757,0.883969465648855,0.826666666666667,0.708830548926014,0.898370830100853
"97",0.804425410421128,0.791574785412814,0.805757863136396,0.696555635328377,0.695341480332758,0.75070821529745,0.6875,0.917207792207792,0.863192182410424,0.6875,0.853474320241692,0.803030303030303,0.6875,0.884194053208138
"98",0.795860099928622,0.784630302700454,0.797401094140619,0.675191009074953,0.674473509325803,0.761245674740484,0.678958785249458,0.894009216589862,0.836501901140684,0.700223713646532,0.842257597684515,0.797101449275362,0.68942731277533,0.867362146050671
"99",0.809421841541756,0.795738976798034,0.810300446981525,0.699413087032688,0.698380010208089,0.751552795031056,0.700696055684455,0.910493827160494,0.870503597122302,0.692660550458716,0.858806404657933,0.806666666666667,0.696655132641292,0.883895131086142
"100",0.802284082798001,0.789218859484117,0.802072856271564,0.689870323897508,0.689282119892487,0.764179104477612,0.692857142857143,0.893188854489164,0.859060402684564,0.667431192660551,0.865067466266867,0.808846761453397,0.679906542056075,0.878903274942879
"101",0.822269807280514,0.812372610115814,0.824408187472171,0.721834009014958,0.720703171911554,0.79874213836478,0.699561403508772,0.923444976076555,0.858108108108108,0.745327102803738,0.855243722304284,0.827361563517915,0.721719457013575,0.888036809815951
"102",0.815132048536759,0.803303384098648,0.817413368255953,0.710554171899964,0.709488757729961,0.777777777777778,0.6941431670282,0.9232,0.839041095890411,0.735632183908046,0.856083086053412,0.807248764415156,0.714285714285714,0.888375673595073
"103",0.811563169164882,0.797056173310659,0.813381610826361,0.702998623767904,0.702247968906478,0.741610738255034,0.714587737843552,0.917460317460317,0.818518518518519,0.733188720173536,0.862686567164179,0.778169014084507,0.723768736616702,0.889230769230769
"104",0.790863668807994,0.778077682399735,0.788453537892761,0.674658125685765,0.673247466132179,0.74438202247191,0.701754385964912,0.871517027863777,0.874587458745875,0.625,0.866153846153846,0.804248861911988,0.661157024793388,0.868827160493827
"105",0.810849393290507,0.796801889751499,0.810827142432067,0.705049340151494,0.704709660793708,0.756024096385542,0.719178082191781,0.903328050713154,0.825657894736842,0.693832599118943,0.88646967340591,0.789308176100629,0.70627802690583,0.894819466248038
"106",0.795146324054247,0.785005172399053,0.796038484399112,0.68486200660178,0.683851863966203,0.750684931506849,0.680995475113122,0.907407407407407,0.85625,0.67337807606264,0.850157728706625,0.8,0.677165354330709,0.87785016286645
"107",0.792291220556745,0.779387540159791,0.793419268743134,0.676034491733114,0.675850701981195,0.770897832817337,0.66887417218543,0.8928,0.795527156549521,0.68552036199095,0.863777089783282,0.783018867924528,0.677094972067039,0.878048780487805
"108",0.805852962169879,0.794492112878853,0.806264559339709,0.696246625855492,0.695938797102629,0.786144578313253,0.689814814814815,0.894819466248038,0.847402597402597,0.686635944700461,0.8649468892261,0.815625,0.688221709006928,0.87962962962963
"109",0.810849393290507,0.798379236206336,0.811347336477754,0.700618235878304,0.700215109678482,0.791277258566978,0.692124105011933,0.895612708018154,0.861016949152542,0.692124105011933,0.861717612809316,0.824675324675325,0.692124105011933,0.878338278931751
"110",0.7994289793005,0.785044080342289,0.801894217420007,0.68506011146936,0.684066707915727,0.775384615384615,0.65296803652968,0.912225705329154,0.834437086092715,0.692493946731235,0.848396501457726,0.803827751196172,0.672150411280846,0.879154078549849
"111",0.813704496788009,0.798549713406995,0.815087192909983,0.707886468485638,0.706839615267132,0.778735632183908,0.678048780487805,0.919129082426128,0.874193548387097,0.689826302729528,0.859011627906977,0.82370820668693,0.683886838868389,0.888054094665665
"112",0.7994289793005,0.782931819276261,0.799442871546252,0.683273988773763,0.682688052874443,0.730769230769231,0.701834862385321,0.89739663093415,0.829090909090909,0.671052631578947,0.874626865671642,0.776831345826235,0.68609865470852,0.885865457294029
"113",0.805852962169879,0.793632485606455,0.805330397265267,0.696694759997269,0.695928606993757,0.751497005988024,0.716279069767442,0.894819466248038,0.85958904109589,0.675438596491228,0.872894333843798,0.801916932907348,0.695259593679458,0.883720930232558
"114",0.820842255531763,0.809367629647782,0.820452144326368,0.721688400229253,0.720967268399127,0.762463343108504,0.742528735632184,0.9072,0.863787375415282,0.700650759219089,0.887323943661972,0.809968847352025,0.720982142857143,0.897151898734177
"115",0.814418272662384,0.806345973953024,0.814803415714858,0.711330664194615,0.71043134012751,0.756838905775076,0.73695652173913,0.90359477124183,0.873684210526316,0.716701902748414,0.860031104199067,0.811074918566775,0.726688102893891,0.881274900398407
"116",0.789436117059243,0.774640256352673,0.789318789054702,0.670461747003682,0.669362412939582,0.701863354037267,0.706935123042506,0.892405063291139,0.833948339483395,0.659707724425887,0.866359447004608,0.762225969645868,0.682505399568034,0.879189399844115
"117",0.805852962169879,0.792748669796557,0.807664438211472,0.69521531476471,0.694094490085236,0.76969696969697,0.674364896073903,0.913793103448276,0.861016949152542,0.696897374701671,0.848617176128093,0.8128,0.685446009389671,0.88
"118",0.825838686652391,0.819398269142225,0.825979129190002,0.728696355310076,0.728024148474291,0.790909090909091,0.742793791574279,0.904838709677419,0.890784982935154,0.728260869565217,0.865740740740741,0.837881219903692,0.735455543358946,0.884858044164038
"119",0.81655960028551,0.804155437764839,0.816651531837527,0.711047033395364,0.710334124961384,0.774390243902439,0.712589073634204,0.904907975460123,0.878892733564014,0.69284064665127,0.868924889543446,0.823338735818476,0.702576112412178,0.886551465063862
"120",0.826552462526767,0.81320003490823,0.827776838171088,0.727997719606163,0.727454818372861,0.789634146341463,0.711981566820276,0.923317683881064,0.854785478547855,0.725352112676056,0.87797619047619,0.820919175911252,0.718604651162791,0.900076277650648
"121",0.802284082798001,0.79039905588396,0.803137507582343,0.691110319228,0.689757555262962,0.731927710843373,0.706546275395034,0.907348242811502,0.870967741935484,0.68942731277533,0.850299401197605,0.795417348608838,0.697881828316611,0.87789799072643
