"","Accuracy","MacroF1","PondF1","MCC","Kappa","Prec-1","Prec0","Prec1","Recall-1","Recall0","Recall1","F1-1","F10","F11"
"1",0.822269807280514,0.80820897907264,0.823020277787629,0.718999840976961,0.718794436007313,0.787581699346405,0.716553287981859,0.909785932721712,0.831034482758621,0.723112128146453,0.882789317507418,0.808724832214765,0.719817767653759,0.896084337349398
"2",0.81655960028551,0.793020914834912,0.817734350171393,0.702402231532367,0.701988909121006,0.754325259515571,0.690997566909976,0.91583452211127,0.822641509433962,0.696078431372549,0.881868131868132,0.787003610108303,0.693528693528694,0.89853044086774
"3",0.817987152034261,0.809114965215718,0.817846820464053,0.713462488093767,0.713362458027945,0.810289389067524,0.720454545454545,0.887692307692308,0.851351351351351,0.70917225950783,0.876899696048632,0.830313014827018,0.714768883878241,0.882262996941896
"4",0.830121341898644,0.818679930537103,0.830166191521349,0.73437360897357,0.734043851442054,0.779503105590062,0.753363228699552,0.909952606635071,0.850847457627119,0.730434782608696,0.891640866873065,0.813614262560778,0.741721854304636,0.900703674745895
"5",0.825838686652391,0.817728906102533,0.826926188829011,0.727079538534477,0.726791233189394,0.823151125401929,0.716157205240175,0.906645569620253,0.847682119205298,0.742081447963801,0.872146118721461,0.835236541598695,0.728888888888889,0.889061287820015
"6",0.813704496788009,0.795675003665404,0.815624253963457,0.704787174795065,0.704182179140556,0.796428571428571,0.682403433476395,0.914503816793893,0.761092150170648,0.741258741258741,0.882179675994109,0.778359511343805,0.710614525139665,0.898050974512744
"7",0.829407566024268,0.811445104010607,0.830727647000843,0.727532579982947,0.727187177661285,0.787878787878788,0.709976798143852,0.924219910846954,0.829787234042553,0.730310262529833,0.888571428571429,0.808290155440414,0.72,0.906045156591406
"8",0.81655960028551,0.798929790731981,0.817134164955486,0.712538231403051,0.711431051354737,0.712962962962963,0.742596810933941,0.920062695924765,0.843065693430657,0.699570815450644,0.888048411497731,0.77257525083612,0.720441988950276,0.903772132409546
"9",0.833690221270521,0.819262872689248,0.835406027586694,0.738634782734627,0.738126639551395,0.813114754098361,0.715859030837004,0.926791277258567,0.807817589576547,0.766509433962264,0.888059701492537,0.810457516339869,0.740318906605922,0.907012195121951
"10",0.815132048536759,0.798996181966131,0.815572884972559,0.706125448905611,0.705756281260339,0.754208754208754,0.717832957110609,0.907715582450832,0.83271375464684,0.70353982300885,0.882352941176471,0.791519434628975,0.710614525139665,0.894854586129754
"11",0.807994289793005,0.787141813493948,0.8096182409184,0.695015204108179,0.69475739761909,0.778145695364238,0.666666666666667,0.91304347826087,0.783333333333333,0.699029126213592,0.88388969521045,0.780730897009967,0.682464454976303,0.898230088495575
"12",0.820842255531763,0.804983471697489,0.821575178140124,0.716917467832242,0.716837739185471,0.798701298701299,0.705069124423963,0.907435508345979,0.809210526315789,0.72,0.889880952380952,0.803921568627451,0.712456344586729,0.898572501878287
"13",0.839400428265525,0.823546642903375,0.840704161586156,0.744091139477461,0.743781171360388,0.808362369337979,0.729910714285714,0.926426426426426,0.819787985865724,0.764018691588785,0.894202898550725,0.814035087719298,0.746575342465753,0.910029498525074
"14",0.818700927908637,0.80595698300513,0.819156609091082,0.715309126964097,0.715161164060042,0.768976897689769,0.733905579399142,0.905063291139241,0.814685314685315,0.729211087420043,0.885448916408669,0.791171477079796,0.731550802139037,0.895148669796557
"15",0.820128479657388,0.796857324021522,0.820323228698478,0.711066696068593,0.710884693558346,0.745704467353952,0.72209026128266,0.911465892597968,0.800738007380074,0.703703703703704,0.899713467048711,0.772241992882562,0.712778429073857,0.905551550108147
"16",0.81655960028551,0.805206474985344,0.816798055868501,0.712243235113984,0.712131036396067,0.79047619047619,0.719730941704036,0.896875,0.83,0.714922048997773,0.880368098159509,0.809756097560976,0.71731843575419,0.888544891640867
"17",0.832976445396146,0.821102292426593,0.832791668396517,0.737216635264624,0.737073801776773,0.792207792207792,0.759550561797753,0.902777777777778,0.838487972508591,0.737991266375546,0.897239263803681,0.814691151919867,0.748615725359911,0.9
"18",0.800142755174875,0.785067121815848,0.80170271508191,0.684755800864262,0.684133226401786,0.746753246753247,0.683628318584071,0.90795631825273,0.821428571428571,0.695945945945946,0.859675036927622,0.782312925170068,0.689732142857143,0.883156297420334
"19",0.811563169164882,0.795731914690417,0.812191304170025,0.697651949735978,0.697380973809738,0.759856630824373,0.710467706013363,0.900445765230312,0.824902723735409,0.707317073170732,0.874458874458874,0.791044776119403,0.708888888888889,0.887262079062958
"20",0.809421841541756,0.795135093056818,0.810283114384621,0.694650551761546,0.69435874222552,0.775438596491228,0.697516930022573,0.897473997028232,0.830827067669173,0.705479452054795,0.866571018651363,0.802177858439201,0.701475595913734,0.881751824817518
"21",0.812990720913633,0.795477074528458,0.814654070414919,0.700783176505203,0.700366845763152,0.784982935153584,0.681293302540416,0.90962962962963,0.815602836879433,0.71256038647343,0.870921985815603,0.8,0.696576151121606,0.889855072463768
"22",0.815132048536759,0.799956497544681,0.816075359524177,0.708282837018433,0.708138146930319,0.780730897009967,0.705752212389381,0.907407407407407,0.802047781569966,0.721719457013575,0.882882882882883,0.791245791245791,0.713646532438479,0.894977168949772
"23",0.815132048536759,0.80014702583576,0.816133589988937,0.70527732117245,0.705056467463134,0.795302013422819,0.69212962962963,0.903129657228018,0.828671328671329,0.708530805687204,0.874458874458874,0.811643835616438,0.700234192037471,0.888563049853372
"24",0.831548893647395,0.818321824636159,0.833058043259443,0.730621833817516,0.730235320802254,0.829268292682927,0.706150341685649,0.914074074074074,0.835087719298246,0.746987951807229,0.880171184022825,0.832167832167832,0.725995316159251,0.896802325581395
"25",0.805139186295503,0.795453957317056,0.805570216026483,0.695489184070346,0.694712282931097,0.760606060606061,0.708803611738149,0.896496815286624,0.86551724137931,0.696230598669623,0.853030303030303,0.809677419354839,0.702460850111857,0.874223602484472
"26",0.83226266952177,0.820536828485433,0.832150396012821,0.734629909960846,0.734452568285296,0.782006920415225,0.765086206896552,0.902777777777778,0.837037037037037,0.742677824267782,0.895865237366003,0.808586762075134,0.753715498938429,0.899308224442736
"27",0.8401142041399,0.826603968424111,0.839816629102362,0.747805500674993,0.74764186219308,0.803174603174603,0.755868544600939,0.912121212121212,0.851851851851852,0.731818181818182,0.906626506024096,0.826797385620915,0.74364896073903,0.909365558912387
"28",0.813704496788009,0.7967697647381,0.815170498873479,0.706464913096162,0.706200812312439,0.779605263157895,0.69179600886918,0.914860681114551,0.79,0.722222222222222,0.883408071748879,0.78476821192053,0.706681766704417,0.898859315589354
"29",0.835117773019272,0.81480591428955,0.835730204206544,0.736380800290243,0.735788781895591,0.751633986928105,0.746987951807229,0.926470588235294,0.848708487084871,0.724299065420561,0.897435897435897,0.797227036395147,0.735468564650059,0.911722141823444
"30",0.802997858672377,0.78925058141553,0.801636976548564,0.689844315516073,0.688474534213533,0.725552050473186,0.733021077283372,0.885844748858447,0.867924528301887,0.661733615221987,0.877828054298643,0.790378006872852,0.695555555555556,0.881818181818182
"31",0.820842255531763,0.809240787168092,0.82120762766605,0.717284326646495,0.71704006971585,0.796178343949045,0.716589861751152,0.901990811638591,0.853242320819113,0.713302752293578,0.876488095238095,0.823723228995058,0.714942528735632,0.889056603773585
"32",0.817987152034261,0.806106777825535,0.818664574539719,0.712900741501533,0.712551102428537,0.79047619047619,0.708715596330275,0.904615384615385,0.852739726027397,0.711981566820276,0.871111111111111,0.820428336079077,0.710344827586207,0.887547169811321
"33",0.817987152034261,0.80375507616564,0.819763903904082,0.711220691129289,0.710727507101146,0.8,0.697872340425532,0.912442396313364,0.794326241134752,0.745454545454545,0.874815905743741,0.797153024911032,0.720879120879121,0.893233082706767
"34",0.795146324054247,0.782999386871957,0.795714561416481,0.679506824393835,0.679472503575261,0.806853582554517,0.665903890160183,0.877138413685848,0.799382716049383,0.679906542056075,0.869029275808937,0.803100775193799,0.672832369942197,0.873065015479876
"35",0.812276945039258,0.799871440688742,0.812519429133342,0.703212769997903,0.703058841353833,0.775919732441472,0.71840354767184,0.894009216589862,0.825622775800712,0.710526315789474,0.876506024096386,0.8,0.714443219404631,0.885171102661597
"36",0.830835117773019,0.817735398945077,0.832590394782403,0.731630609096393,0.731064210984155,0.810344827586207,0.713347921225383,0.922018348623853,0.827464788732394,0.758139534883721,0.877729257641921,0.818815331010453,0.735062006764374,0.899328859060403
"37",0.835117773019272,0.82509178056219,0.836871109676989,0.745261169495918,0.744625094099322,0.808823529411765,0.725490196078431,0.933554817275748,0.840978593272171,0.76551724137931,0.879499217527387,0.824587706146927,0.74496644295302,0.905721192586624
"38",0.823697359029265,0.810447812466161,0.823149802559268,0.723959769755686,0.723471227333314,0.773413897280967,0.740566037735849,0.904024767801858,0.8561872909699,0.700892857142857,0.892966360856269,0.812698412698413,0.720183486238532,0.898461538461539
"39",0.839400428265525,0.830099477690884,0.839531924710432,0.748775522938289,0.748579892134014,0.811728395061728,0.757369614512472,0.910377358490566,0.865131578947368,0.747203579418344,0.890769230769231,0.837579617834395,0.752252252252252,0.900466562986003
"40",0.815845824411135,0.800129946614178,0.817546804594879,0.709357130666019,0.708683216027428,0.768253968253968,0.69634703196347,0.919753086419753,0.83448275862069,0.717647058823529,0.868804664723032,0.8,0.706836616454229,0.893553223388306
"41",0.81655960028551,0.803479322156311,0.817032084710882,0.712443249595947,0.712360546907766,0.803680981595092,0.7,0.90077519379845,0.829113924050633,0.704918032786885,0.882978723404255,0.81619937694704,0.7024504084014,0.891788181120491
"42",0.815845824411135,0.803620006597852,0.816896158297489,0.709152412618347,0.708838796361633,0.778523489932886,0.715217391304348,0.905132192846034,0.825622775800712,0.729490022172949,0.869955156950673,0.801381692573402,0.722283205268935,0.88719512195122
"43",0.84796573875803,0.836233198848029,0.848800652084286,0.760549095410195,0.76031430870879,0.819935691318328,0.751693002257336,0.927357032457496,0.855704697986577,0.767281105990783,0.896860986547085,0.83743842364532,0.759407069555302,0.911854103343465
"44",0.826552462526767,0.810771890413283,0.82633210577043,0.7254550881404,0.724899213831523,0.772585669781931,0.729468599033816,0.912912912912913,0.867132867132867,0.697459584295612,0.891495601173021,0.817133443163097,0.71310507674144,0.902077151335312
"45",0.828693790149893,0.815873359817022,0.829178059627738,0.731926721382254,0.731729540228601,0.802395209580838,0.723004694835681,0.912636505460218,0.848101265822785,0.723004694835681,0.887708649468892,0.824615384615385,0.723004694835681,0.9
"46",0.829407566024268,0.817280383694424,0.830794199875974,0.73063359267389,0.730021237790689,0.796774193548387,0.717832957110609,0.921296296296296,0.857638888888889,0.741258741258741,0.87280701754386,0.826086956521739,0.729357798165138,0.896396396396396
"47",0.80728051391863,0.795255075795648,0.807120031818941,0.699258953213606,0.699101528475462,0.771604938271605,0.713004484304933,0.892234548335975,0.819672131147541,0.694323144104803,0.882445141065831,0.794912559618442,0.703539823008849,0.887312844759653
"48",0.817987152034261,0.802692035869628,0.818655327322174,0.711826735206416,0.711640442255445,0.774086378737541,0.714606741573034,0.908396946564885,0.820422535211268,0.716216216216216,0.884101040118871,0.796581196581197,0.71541057367829,0.896084337349398
"49",0.820842255531763,0.805127236079617,0.822208815320878,0.715484995675275,0.71512625464797,0.787375415282392,0.701594533029613,0.915279878971256,0.825783972125436,0.724705882352941,0.878084179970972,0.806122448979592,0.712962962962963,0.896296296296296
"50",0.812990720913633,0.801862048674248,0.812533741388416,0.70994938153722,0.709712394926914,0.787965616045845,0.715962441314554,0.89297124600639,0.843558282208589,0.690045248868778,0.883096366508689,0.814814814814815,0.702764976958525,0.888006354249404
"51",0.827980014275517,0.815924654399786,0.8277795303989,0.726645389438708,0.726619759363917,0.82,0.730679156908665,0.893175074183976,0.839590443686007,0.720554272517321,0.891851851851852,0.829679595278246,0.725581395348837,0.892512972572276
"52",0.82441113490364,0.813564375790621,0.824997901434022,0.72411981225625,0.723898424844864,0.795527156549521,0.727678571428571,0.90625,0.84406779661017,0.730941704035874,0.878787878787879,0.819078947368421,0.729306487695749,0.892307692307692
"53",0.839400428265525,0.823926643767328,0.840000959908366,0.74667314690515,0.746614289434847,0.827476038338658,0.725995316159251,0.918305597579425,0.819620253164557,0.745192307692308,0.907324364723468,0.823529411764706,0.735468564650059,0.912781954887218
"54",0.830121341898644,0.81058157882076,0.830770477783377,0.729238876442115,0.728977857397151,0.749128919860627,0.745011086474501,0.923076923076923,0.814393939393939,0.733624454148472,0.901325478645066,0.780399274047187,0.739273927392739,0.912071535022355
"55",0.829407566024268,0.817955020267298,0.829933032187465,0.724666613544757,0.724409623798754,0.78544061302682,0.746781115879828,0.903560830860534,0.850622406639004,0.746781115879828,0.877521613832853,0.816733067729083,0.746781115879828,0.890350877192982
"56",0.844396859386153,0.830149816309655,0.84317309420659,0.755063693811939,0.754438381254156,0.79320987654321,0.779951100244499,0.908682634730539,0.868243243243243,0.718468468468468,0.918305597579425,0.829032258064516,0.747948417350528,0.91346877351392
"57",0.801570306923626,0.792701788416469,0.801517105652217,0.686382035468265,0.686378053759207,0.802768166089965,0.702173913043478,0.871165644171779,0.811188811188811,0.699134199134199,0.869831546707504,0.80695652173913,0.700650759219089,0.870498084291188
"58",0.831548893647395,0.814319267007039,0.831591149315879,0.730851462885663,0.730601290137545,0.794212218649518,0.721674876847291,0.91374269005848,0.857638888888889,0.706024096385542,0.89541547277937,0.824707846410685,0.713763702801462,0.904486251808973
