"","Accuracy","MacroF1","PondF1","MCC","Kappa","Prec-1","Prec0","Prec1","Recall-1","Recall0","Recall1","F1-1","F10","F11"
"1",0.822983583154889,0.809614755070699,0.824180556804051,0.720452672263229,0.720145079172537,0.792079207920792,0.713333333333333,0.91358024691358,0.827586206896552,0.734553775743707,0.878338278931751,0.809443507588533,0.723788049605411,0.895612708018154
"2",0.825124910778016,0.812180263926304,0.825102260998295,0.722158748198421,0.721953329601689,0.8,0.723809523809524,0.900149031296572,0.858131487889273,0.710280373831776,0.883040935672515,0.828046744574291,0.716981132075472,0.891512915129151
"3",0.803711634546752,0.783531825636477,0.804352986820521,0.688137966537676,0.688003595520176,0.736301369863014,0.701559020044543,0.903030303030303,0.778985507246377,0.698447893569845,0.884272997032641,0.757042253521127,0.7,0.893553223388306
"4",0.817273376159886,0.802005351435062,0.819408456796562,0.711773303037653,0.711163564938187,0.80064308681672,0.679545454545455,0.918461538461538,0.819078947368421,0.725728155339806,0.871532846715328,0.809756097560976,0.701877934272301,0.89438202247191
"5",0.820128479657388,0.804409739867041,0.820549231064023,0.712083730180217,0.71186814155392,0.780068728522337,0.713625866050808,0.905465288035451,0.837638376383764,0.708715596330275,0.88328530259366,0.807829181494662,0.711162255466053,0.894237782640409
"6",0.801570306923626,0.786228257573571,0.802405936465344,0.688230791362935,0.687814457531952,0.738019169329074,0.701327433628319,0.904088050314465,0.813380281690141,0.693654266958424,0.871212121212121,0.773869346733668,0.697469746974697,0.887345679012346
"7",0.822983583154889,0.805847953216374,0.823698790158838,0.718659052441431,0.718518350489406,0.766550522648084,0.726477024070022,0.914764079147641,0.805860805860806,0.72967032967033,0.893016344725111,0.785714285714286,0.728070175438597,0.903759398496241
"8",0.81655960028551,0.801585146069657,0.819349580491617,0.709234833872897,0.708166163332993,0.798611111111111,0.677489177489177,0.923195084485407,0.807017543859649,0.743467933491686,0.864748201438849,0.802792321116929,0.708946772366931,0.893016344725111
"9",0.828693790149893,0.811959864082946,0.830215496374957,0.726415180580332,0.726052174253109,0.797202797202797,0.708520179372197,0.922272047832586,0.817204301075269,0.741784037558685,0.886494252873563,0.807079646017699,0.724770642201835,0.904029304029304
"10",0.814418272662384,0.797325250793421,0.815627123975113,0.704105774557753,0.703844027448047,0.771626297577855,0.700223713646532,0.909774436090226,0.807971014492754,0.717889908256881,0.878084179970972,0.789380530973451,0.708946772366931,0.893648449039882
