"","PriceCl","ClxBB","pnADX","ClxSAR","MACD","CCI","RSI","STO","OBV","AD","ClxVWAP5","ClxVWAP20","RotGer"
"653",14903,-0.524058020289932,-26.2349206921107,0.00682340224294014,-0.368890289287477,-83.9745789922382,37.541562624958,-0.0193572244449277,-57.8585286733631,102.56106787525,-0.00106067198059651,-0.00613814756726151,"-1"
"654",14853,-0.478701618705764,-24.9261279558353,-0.0959279323148092,-0.704756401967054,-138.781261742724,37.1416492684813,0.00936910484399357,-62.9605318162145,99.7425290975833,-0.000871095927255006,-0.00608824045907353,"-1"
"655",14067,-0.68052281875531,-25.3552448175987,-0.1437701625175,-1.11202950865979,-204.57762247562,31.5875749181075,0.0342271431692466,-68.2987922154635,97.49552925689,-0.00507313547926261,-0.0110626130293072,"-1"
"656",14435,-0.44231006346885,-25.7537104749504,-0.115626003229941,-1.33574836842882,-168.934659626118,36.2723925563479,0.0979321392165435,-63.0962987490201,102.698022723333,-0.00126055162766,-0.00798828063994967,"-1"
"657",14712,-0.309043508556923,-24.9813950858106,-0.0929620662827219,-1.3250044482935,-101.584075868897,39.5444086253265,0.121847227282263,-57.7923800308201,103.519733135434,0.00088560344723617,-0.00560571617632046,"-1"
"658",14835,-0.240441862278843,-24.1768882057276,-0.079798876733694,-1.24165057754574,-80.7996658225692,40.9578081058995,0.0704303898885431,-52.4257308510891,105.427180963474,0.00183908472204603,-0.00429777983686487,"-1"
"659",14632,-0.281226279694158,-23.4658496451248,-0.0870438443549312,-1.07070387321958,-83.1500674421549,39.3630408147273,-0.0260411310590186,-57.5499428395928,102.457174229388,0.000704714169226713,-0.00530978717868463,"-1"
"660",14282,-0.360844694143943,-23.4101321262966,-0.103813462684577,-1.04432862992432,-101.13314447592,36.7710807117523,-0.107877559415238,-62.8393552070615,98.4024941751215,-0.00214549817825867,-0.00710476606093904,"-1"
"661",14438,-0.276313368228952,-23.8274607449687,-0.0890505621879778,-0.855220076416231,-105.787305613268,38.6613333637644,-0.00474762618690594,-57.4535604226623,103.788288959521,-0.00100962766320294,-0.00525184387486168,"-1"
"662",13981,-0.400308595481601,-24.094347083131,-0.11321054859732,-0.795007815851586,-109.419645956265,35.4055442092653,-0.0947026486756615,-62.7030200855367,98.5388292966464,-0.00330967120849177,-0.00774271441427513,"-1"
"663",13737,-0.443736118179228,-24.8184219134626,-0.124232354763257,-0.836668126369258,-133.115238497256,33.8093729536124,-0.0944680010808333,-67.9383342865786,95.593378164467,-0.00354010332847754,-0.00869286597170731,"-1"
"664",13855,-0.376106676140483,-25.1051756765654,-0.109825688006771,-0.62434772281009,-113.320677570093,35.2907181431766,0.00976509936713445,-62.5480682963154,93.3734012009556,-0.00151939732311448,-0.00693090385407167,"-1"
"665",14443,-0.140618549454541,-24.4434314139081,-0.0651988865895162,-0.387021493721493,-69.1990696657971,42.0736933975847,0.155997588908982,-57.1439636262286,98.1080860112092,0.00258676771004418,-0.00199087902309414,"-1"
"666",14485,-0.104787185389719,-23.2959280840508,-0.0559313945855519,-0.0363029557373045,-33.7866644922292,42.5255387556166,0.0810126582278488,-51.7789843257478,96.4662702820753,0.00282402636334184,-0.00113523627214904,"-1"
"667",14719,0.029730926656432,-22.1891112349215,-0.0343393567990469,0.755269962541668,-12.2256330002798,45.0337602223406,0.265609024459057,-46.288636828098,101.956617779725,0.00340606587962623,0.000808002866921728,"-1"
"668",15048,0.231298192799156,20.918838760691,-0.00658250227289939,1.35038866538574,45.6776595705706,48.3606691833354,0.315647228303091,-40.6084544508838,106.156517165781,0.0037913639923703,0.00327873782575624,"-1"
"669",14819,0.120643698136762,20.094282305903,0.0845286885245902,1.59192602980286,51.271673787514,46.3120204453103,-0.0708341417973578,-46.3098672709828,102.480111896675,0.000796472203559716,0.00181478482260902,"-1"
"670",14969,0.226302590349092,18.7696364796967,0.0955064402810304,1.77417745515864,35.1071089174416,47.8319548228247,-0.0193776294941281,-40.7007532628525,108.089225904805,0.00110814185725697,0.00288575904677226,"-1"
"671",14445,-0.0739119281022342,-17.5607008649546,0.0522198232532932,1.80823152858988,1.97992329140004,43.3322094584909,-0.186733208567269,-46.2353317524368,103.698964756906,-0.00253172016115076,-0.000560290452060426,"-1"
"672",14337,-0.126374892407639,-16.8069540726206,0.0396909130970683,1.89648024204082,-37.4768946395557,42.4676208543395,-0.15387814514452,-51.8342625453817,101.974280969253,-0.00276739787648312,-0.00116850106517641,"-1"
"673",14955,0.342773414465826,16.4242171892073,0.0798794371212765,1.88942990913186,57.1231122879511,48.6263754496464,0.234560199625702,-46.0568563144042,105.074575407174,0.00175457130666395,0.0032016050034867,"-1"
"674",14431,-0.0418892509793317,16.0688186546092,0.0377909914426564,1.94615543888719,28.0341099436576,44.3953097693891,-0.089415678935329,-51.7189253661624,99.6253676291328,-0.00140648065261555,-0.000376838817078579,"-1"
"675",13696,-0.571377932799348,-15.79163806316,-0.102901683369359,1.81646199021876,-127.046524552003,39.3522636642547,-0.396413335063463,-57.4433822005232,95.0604721141718,-0.00500154932660109,-0.00567681481714075,"0"
"676",13893,-0.366275746099745,-16.0173284609204,-0.0899980349774022,1.68817041081168,-154.463744698041,41.2310272483696,0.0197282352924896,-51.8568101189275,100.647044195768,-0.00271079349927808,-0.00398223265973639,"0"
"677",14068,-0.225610609386679,-15.5333235172615,-0.0738229229484927,1.39252316830962,-75.5762456904197,42.8814523337228,0.141802384368019,-46.307096054722,101.298115546649,-0.00101318126574201,-0.00244388089728363,"0"
"678",14163,-0.13983794557101,-15.275862869692,-0.0629681189772066,1.04465365411032,-68.253449260412,43.7813701072703,0.0626501888087887,-40.5862078974285,105.472632578433,0.000855200712311335,-0.0014997213634741,"0"
"679",14757,0.261897797962975,14.4356428902271,-0.0190224236883922,0.805500649354842,40.5301987295745,49.0513668749749,0.220219704771713,-34.7917047796878,111.006913257587,0.00466406279534973,0.00273393814627024,"0"
"680",14928,0.340442994924222,14.277067753448,0.120300187617261,0.464616917818213,109.85619225693,50.4552366204647,0.16065911431514,-29.0551766304354,110.579141058045,0.00404217628820338,0.00370088113269474,"0"
"681",14918,0.296393553345375,14.2525207389919,0.119549718574109,0.116643419349668,105.95736193976,50.3700130882725,0.0259182972880199,-34.6619809364107,107.407411620275,0.0025032936372325,0.00345800286329146,"0"
"682",14897,0.261437374920594,13.7926260829297,0.111683233336318,-0.158467165116198,67.5960547744875,50.1831087258916,-0.00892550635084055,-40.3797543184116,112.207201529846,0.00118115255964718,0.00298519940159298,"0"
"683",15142,0.384539151678543,13.7591459248406,0.123895402761597,0.047403080683261,95.5030795742194,52.3490898294106,0.0993627760309822,-34.7071393481658,117.879816500091,0.00148704388228431,0.00419383151378791,"0"
"684",15093,0.318908526853385,14.0058128709399,0.114510127009229,0.334299839034307,113.699918981784,51.875438115654,0.00445349755869962,-40.2871757562903,114.52173140097,0.000678786470551126,0.00341991185284708,"0"
"685",14875,0.158210894155021,13.8105605183798,0.0899051766417749,0.193792459602076,78.6427762331384,49.7717442000254,-0.0969528412611818,-45.7574921742451,109.4510844936,-0.000766626013127405,0.00175375708447832,"0"
"686",14747,0.069500598115477,13.1595447954013,0.0727167919177502,0.225762287128822,33.6655511552125,48.5577350242044,-0.079838302172814,-51.3756998422441,107.242873788691,-0.00142554087067716,0.000761782849887514,"0"
"687",14779,0.0858467948249047,12.3746544159509,0.0677899253187532,0.670412090365742,21.5544883562684,48.8850129182856,-0.0107798551456959,-45.681766406378,109.516735979817,-0.00103250632002965,0.000965371455542144,"0"
"688",14993,0.218786287290419,12.1704582795923,0.0764234675075968,0.911072807176798,64.932598126072,51.0708479086472,0.077480208859694,-39.9812707938256,110.842068333409,0.000670980508877752,0.00248296853443349,"0"
"689",14493,-0.0849092537808401,-11.4896038252671,0.0343970230987419,0.818971184528602,-0.356595298623597,46.2217491953279,-0.132390096008084,-45.5669574781606,106.808905542177,-0.00202069971119482,-0.000937355385719452,"0"
"690",14237,-0.227570269565732,-11.4592756792116,0.0105306469690832,0.614257989512137,-68.9912429149603,43.9769754512517,-0.279306206500269,-50.6402878687836,105.11592825329,-0.00303249715186671,-0.002548706277228,"0"
"691",14226,-0.217677656012604,-11.4311138293029,0.00865002836074872,0.233346416472488,-73.4152166496078,43.8808268393873,-0.102372031633889,-56.2519880067215,105.905907116889,-0.00235413830154243,-0.0025493231216017,"0"
"692",14714,0.0754773009544864,10.7929009394865,0.0428065201984408,-0.0333295390962833,-2.35371735371705,49.0679358461985,0.142926633018799,-50.5881448802376,111.014538246294,0.00126070095904139,0.000833337267452138,"0"
"693",14794,0.122315932822543,10.8944949510247,0.043179773284331,-0.157051071386531,53.7633818281643,49.8655806936836,0.117114695340502,-44.9566732076857,107.504765549794,0.00211992242296473,0.00145875690026843,"0"
"694",14884,0.166869993670124,10.988832247453,0.0445658797117122,-0.170489788649989,57.8576088729412,50.7761966897383,0.0722222222222227,-39.3068078503524,106.35139449073,0.00218361592621307,0.00192884123552017,"0"
"695",15128,0.297482763519599,11.3594965654369,0.0569942134927243,-0.293457555047588,76.9946554686015,53.1962055989881,0.160555555555556,-33.6168798127188,111.079037897773,0.00265453760532945,0.00309562184650317,"0"
"696",14829,0.0789718093547294,11.7804418015413,0.0318133227460716,-0.368393950909973,55.3115182119448,50.0313446450374,-0.0983333333333327,-39.3130434874931,106.384513677326,-0.000283268290198692,0.000676235630956319,"0"
"697",14692,-0.0600042805975558,11.7038264282157,0.0183176155650758,-0.440786686488767,3.69514058048957,48.639154131828,-0.159166666666666,-45.1099181639687,103.318025053678,-0.00121260484724676,-0.000512713112035987,"-1"
"698",14523,-0.27535567422249,11.1115520018888,0.00637516457625944,-0.496085221381934,-46.612882571391,46.9470757481433,-0.114871297952693,-50.8387101512076,100.23279686375,-0.00203002246851488,-0.00185021232520361,"-1"
"699",14310,-0.459324964417759,-10.6918107254088,-0.0649503397804496,-0.467849953503665,-130.833460618093,44.880850155105,-0.162610732034123,-56.4395550907697,98.2458600100416,-0.00276544992225994,-0.00323044941807596,"-1"
"700",14302,-0.402251948542677,-10.5870411215242,-0.0654730789336121,-0.689603440173582,-144.387271223035,44.8030864747075,-0.0440159268053002,-61.7776248104229,99.7979354681277,-0.00167860214321058,-0.003072745214562,"0"
"701",14454,-0.235057561967344,-10.348558979815,-0.0524502297090352,-0.768112540596718,-88.4662246219744,46.6473157266732,0.097853736322745,-56.1594476375511,103.335324900423,-3.51105603700283e-05,-0.00180673634588127,"1"
"702",14489,-0.185317006096295,-9.86747031259735,-0.0471622652214135,-0.646901410634449,-64.4920936116378,47.07485491188,0.0648553900087649,-50.5430528773846,104.615538171168,0.000520697739505402,-0.00140862385351529,"1"
"703",14650,-0.0255492887460133,9.3156045923626,-0.0336507561094317,-0.430301112082583,-18.6549071263569,49.0469898515076,0.104294478527608,-44.9022563781747,106.410090506231,0.00149242760490793,-8.26051338183248e-05,"1"
"704",14792,0.138786532056473,-8.78350185862896,-0.0214332388824916,-0.418825531824932,-3.81758612970725,50.7466500775551,0.130002921413965,-39.3013917321764,112.01095515223,0.00180181699883864,0.00102747116262997,"1"
"705",15104,0.446894709414254,8.96610813157323,0.0745589072282299,-0.224532836028676,105.877213827424,54.2661847455201,0.223780309669881,-33.6860957807875,116.427096535674,0.00285541190399791,0.00312149959095388,"1"
"706",15395,0.628482425615482,9.74267547768709,0.0952618099032442,0.0145393181806622,171.259136038561,57.2573384428559,0.140054316659634,-27.8772846333421,121.898256875659,0.00350113291813629,0.00487687392650833,"1"
"707",15329,0.476288256182757,10.8056150274538,0.086392629340893,0.072477892894612,172.599349742389,56.379205054939,-0.07586496598338,-33.569698513455,118.531094105443,0.00188191571954677,0.00423536884946001,"1"
"708",15464,0.516285846473176,11.5634375320432,0.0892027773825606,0.300292851975886,149.244292378193,57.7702060108502,0.00932543470988156,-27.8659585130306,121.546592861011,0.00166968827277983,0.00498455110328676,"1"
"709",15366,0.383163987654445,12.4859105336425,0.0760634112977666,0.563148514726908,142.784690799397,56.3993570354561,-0.040700716932401,-33.4950179969777,116.349908250153,0.000230061034426275,0.00401650029933397,"1"
